ITS2 type profile UID		105141	106051	105115	105077	105136	105014	105258	105259	105214	105656	105657	105654	105655	105658	105660	106253	105659	105511	105431
Clade		A	A	A	A	A	A	B	B	B	C	C	C	C	C	C	C	C	C	C
Majority ITS2 sequence		A3	A3	A3	A3	A3	A4	B18b	B18c	B5	C3	C1/C3	C3	C3	C3	C16/C3	C3	C3	C3	C3
Associated species		S. natans,S. tridacnidorum	S. natans,S. tridacnidorum	S. natans,S. tridacnidorum	S. natans,S. tridacnidorum	S. natans,S. tridacnidorum	S. linucheae	None	None	None	None	S. goreaui	None	None	None	None	None	None	S. goreaui	None
ITS2 profile abundance local		32	15	11	10	2	1	1	1	1	59	46	27	18	13	12	11	6	2	1
ITS2 profile abundance DB		36	15	26	125	5	39	2	2	35	98	46	30	19	13	13	11	6	128	43
ITS2 type profile		A3-A3b-A3at-A3ax	A3-A3at-A3b-A3q-A3s	A3-A3s-A3q	A3	A3-A3b-A3av-A3au-A3aw	A4	B18b	B18c	B5	C3/C3.10	C1/C3-C42.2-C1dl-C3gl-C3gm-C3gk	C3-C1-C3.10	C3-C1dk-C15hx	C3-C3go-C6c-C3gq-C3gp-C3gn-C3dw	C16/C3-C16b	C3-C3hb-C3ge-C3hc-C1dk	C3-C3gr-C3gt-C3gs-C3.10	C3/C1	C3
127734	SFK111	0	0	0	0	0	0	0	0	0	0.9089660159074476	0	0	0	0	0	0	0	0	0
127817	SFK195	0	0	0	0	0	0	0	0	0	0.9088804629814409	0	0	0	0	0	0	0	0	0
127640	SFK017	0	0	0	0	0	0	0	0	0	0.9039334341906202	0	0	0	0	0	0	0	0	0
127836	SFK214	0	0	0	0	0	0	0	0	0	0.9023587493143171	0	0	0	0	0	0	0	0	0
127725	SFK102	0	0	0	0	0	0	0	0	0	0.9022046353872244	0	0	0	0	0	0	0	0	0
127814	SFK192	0	0	0	0	0	0	0	0	0	0.9018319830669295	0	0	0	0	0	0	0	0	0
127647	SFK024	0	0	0	0	0	0	0	0	0	0.9008713726117196	0	0	0	0	0	0	0	0	0
127749	SFK126	0	0	0	0	0	0	0	0	0	0.8995722403115622	0	0	0	0	0	0	0	0	0
127730	SFK107	0	0	0	0	0	0	0	0	0	0.8994478043649751	0	0	0	0	0	0	0	0	0
127802	SFK180	0	0	0	0	0	0	0	0	0	0.8991235914863173	0	0	0	0	0	0	0	0	0
127820	SFK198	0	0	0	0	0	0	0	0	0	0.8988199424086726	0	0	0	0	0	0	0	0	0
127736	SFK113	0	0	0	0	0	0	0	0	0	0.8969398721647152	0	0	0	0	0	0	0	0	0
127791	SFK169	0	0	0	0	0	0	0	0	0	0.8951151463564571	0	0	0	0	0	0	0	0	0
127652	SFK029	0	0	0	0	0	0	0	0	0	0.8925650907040136	0	0	0	0	0	0	0	0	0
127646	SFK023	0	0	0	0	0	0	0	0	0	0.8906460945033751	0	0	0	0	0	0	0	0	0
127735	SFK112	0	0	0	0	0	0	0	0	0	0.8906421347630071	0	0	0	0	0	0	0	0	0
127776	SFK154	0	0	0	0	0	0	0	0	0	0.8905039686334513	0	0	0	0	0	0	0	0	0
127654	SFK031	0	0	0	0	0	0	0	0	0	0.8888757466437992	0	0	0	0	0	0	0	0	0
127637	SFK014	0	0	0	0	0	0	0	0	0	0.8888217978715375	0	0	0	0	0	0	0	0	0
127653	SFK030	0	0	0	0	0	0	0	0	0	0.8877884136557296	0	0	0	0	0	0	0	0	0
127750	SFK127	0	0	0	0	0	0	0	0	0	0.8854263565891473	0	0	0	0	0	0	0	0	0
127833	SFK211	0	0	0	0	0	0	0	0	0	0.8845982000382971	0	0	0	0	0	0	0	0	0
127643	SFK020	0	0	0	0	0	0	0	0	0	0.8844129554655871	0	0	0	0	0	0	0	0	0
127839	SFK217	0	0	0	0	0	0	0	0	0	0.8837311145171886	0	0	0	0	0	0	0	0	0
127832	SFK210	0	0	0	0	0	0	0	0	0	0.8836701256144184	0	0	0	0	0	0	0	0	0
127823	SFK201	0	0	0	0	0	0	0	0	0	0.8835726795096323	0	0	0	0	0	0	0	0	0
127628	SFK005	0	0	0	0	0	0	0	0	0	0.8778191206621612	0	0	0	0	0	0	0	0	0
127807	SFK185	0	0	0	0	0	0	0	0	0	0.8766083104830205	0	0	0	0	0	0	0	0	0
127803	SFK181	0	0	0	0	0	0	0	0	0	0.8759338313767343	0	0	0	0	0	0	0	0	0
127742	SFK119	0	0	0	0	0	0	0	0	0	0.8755381604696673	0	0	0	0	0	0	0	0	0
127636	SFK013	0	0	0	0	0	0	0	0	0	0.8751699015929973	0	0	0	0	0	0	0	0	0
127729	SFK106	0	0	0	0	0	0	0	0	0	0.8739520735959642	0	0	0	0	0	0	0	0	0
127815	SFK193	0	0	0	0	0	0	0	0	0	0.8716336928472176	0	0	0	0	0	0	0	0	0
127777	SFK155	0	0	0	0	0	0	0	0	0	0.8713692946058091	0	0	0	0	0	0	0	0	0
127799	SFK177	0	0	0	0	0	0	0	0	0	0.8705246366536689	0	0	0	0	0	0	0	0	0
127834	SFK212	0	0	0	0	0	0	0	0	0	0.8702683615819209	0	0	0	0	0	0	0	0	0
127733	SFK110	0	0	0	0	0	0	0	0	0	0.8690862708719852	0	0	0	0	0	0	0	0	0
127813	SFK191	0	0	0	0	0	0	0	0	0	0.8679785911228848	0	0	0	0	0	0	0	0	0
127731	SFK108	0	0	0	0	0	0	0	0	0	0.8676856290132947	0	0	0	0	0	0	0	0	0
127719	SFK096	0	0	0	0	0	0	0	0	0	0.86710188855211	0	0	0	0	0	0	0	0	0
127809	SFK187	0	0	0	0	0	0	0	0	0	0.8654936356829607	0	0	0	0	0	0	0	0	0
127632	SFK009	0	0	0	0	0	0	0	0	0	0.8640599420727868	0	0	0	0	0	0	0	0	0
127784	SFK162	0	0	0.02847993459153778	0	0	0	0	0	0	0.8620971588199222	0	0	0	0	0	0	0	0	0
127810	SFK188	0	0	0	0	0	0	0	0	0	0.8612731006160164	0	0	0	0	0	0	0	0	0
127644	SFK021	0	0	0	0	0	0	0	0	0	0.8612298299171391	0	0	0	0	0	0	0	0	0
127657	SFK034	0	0	0.027128503437334743	0	0	0	0	0	0	0.8559492332099418	0	0	0	0	0	0	0	0	0
127635	SFK012	0	0	0	0	0	0	0	0	0	0.8440194160689705	0	0	0	0	0	0	0	0	0
127812	SFK190	0	0.019915232599703826	0	0	0	0	0	0	0	0.8421590154726039	0	0	0	0	0	0	0	0	0
127631	SFK008	0	0	0	0	0	0	0	0	0	0.8397271418737093	0	0	0	0	0	0	0	0	0
127728	SFK105	0	0	0.04847908745247148	0	0	0	0	0	0	0.8391159695817492	0	0	0	0	0	0	0	0	0
127783	SFK161	0	0	0	0	0	0	0	0	0	0.8316646974690629	0	0	0	0	0	0	0	0	0
127841	SFK219	0	0	0	0	0	0	0	0	0	0.8248627516220264	0	0	0	0	0	0	0	0	0
127786	SFK164	0	0.47018271224027386	0	0	0	0	0	0	0	0.4476690931880634	0	0	0	0	0	0	0	0	0
127624	SFK001	0	0	0	0	0	0	0	0	0	0	0.9361560629572157	0	0	0	0	0	0	0	0
127827	SFK205	0	0	0	0	0	0	0	0	0	0	0.9059646727536479	0	0	0	0	0	0	0	0
127683	SFK060	0	0	0	0	0	0	0	0	0	0	0.9048272357723577	0	0	0	0	0	0	0	0
127705	SFK082	0	0	0	0	0	0	0	0	0	0	0.891534901658311	0	0	0	0	0	0	0	0
127826	SFK204	0	0	0	0	0	0	0	0	0	0	0.8909676748778713	0	0	0	0	0	0	0	0
127706	SFK083	0	0	0	0	0	0	0	0	0	0	0.8889244046667732	0	0	0	0	0	0	0	0
127691	SFK068	0	0	0	0	0	0	0	0	0	0	0.886252703120173	0	0	0	0	0	0	0	0
127720	SFK097	0	0	0	0	0	0	0	0	0	0	0.8842269480252894	0	0	0	0	0	0	0	0
127835	SFK213	0	0	0	0	0	0	0	0	0	0	0.8838852412218099	0	0	0	0	0	0	0	0
127707	SFK084	0	0	0	0	0	0	0	0	0	0	0.8828715365239295	0	0	0	0	0	0	0	0
127716	SFK093	0	0	0	0	0	0	0	0	0	0	0.8826279109297976	0	0	0	0	0	0	0	0
127793	SFK171	0	0	0	0	0	0	0	0	0	0	0.8823344838406025	0	0	0	0	0	0	0	0
127655	SFK032	0	0	0	0	0	0	0	0	0	0	0.8800952097590004	0	0	0	0	0	0	0	0
127818	SFK196	0	0	0	0	0	0	0	0	0	0	0.8794209272494045	0	0	0	0	0	0	0	0
127816	SFK194	0	0	0	0	0	0	0	0	0	0	0.8786727819979935	0	0	0	0	0	0	0	0
127822	SFK200	0	0	0	0	0	0	0	0	0	0	0.877329934682173	0	0	0	0	0	0	0	0
127680	SFK057	0	0	0	0	0	0	0	0	0	0	0.8773250035496238	0	0	0	0	0	0	0	0
127726	SFK103	0	0	0	0	0	0	0	0	0	0	0.8768730674700707	0	0	0	0	0	0	0	0
127723	SFK100	0	0	0	0	0	0	0	0	0	0	0.8749606794589494	0	0	0	0	0	0	0	0
127696	SFK073	0	0	0	0	0	0	0	0	0	0	0.8733094979014456	0	0	0	0	0	0	0	0
127828	SFK206	0	0	0	0	0	0	0	0	0	0	0.8731048121292023	0	0	0	0	0	0	0	0
127794	SFK172	0	0	0	0	0	0	0	0	0	0	0.8708677685950413	0	0	0	0	0	0	0	0
127714	SFK091	0	0	0	0	0	0	0	0	0	0	0.8705156523726102	0	0	0	0	0	0	0	0
127819	SFK197	0	0	0	0	0	0	0	0	0	0	0.8701867961426933	0	0	0	0	0	0	0	0
127664	SFK041	0	0	0	0	0	0	0	0	0	0	0.8688671556642217	0	0	0	0	0	0	0	0
127829	SFK207	0	0	0	0	0	0	0	0	0	0	0.867832727720638	0	0	0	0	0	0	0	0
127831	SFK209	0	0	0	0	0	0	0	0	0	0	0.8649380129212502	0	0	0	0	0	0	0	0
127824	SFK202	0	0	0	0	0	0	0	0	0	0	0.8643809799942013	0	0	0	0	0	0	0	0
127830	SFK208	0	0	0	0	0	0	0	0	0	0	0.8639013984356483	0	0	0	0	0	0	0	0
127684	SFK061	0	0	0	0	0	0	0	0	0	0	0.8633351910335004	0	0	0	0	0	0	0	0
127710	SFK087	0	0	0	0	0	0	0	0	0	0	0.8613559865363039	0	0	0	0	0	0	0	0
127838	SFK216	0	0	0	0	0	0	0	0	0	0	0.8613357292602576	0	0	0	0	0	0	0	0
127837	SFK215	0	0	0	0	0	0	0	0	0	0	0.8585566382460413	0	0	0	0	0	0	0	0
127639	SFK016	0	0	0	0	0	0	0	0	0	0	0.8584794556398848	0	0	0	0	0	0	0	0
127708	SFK085	0	0	0	0	0	0	0	0	0	0	0.8559171597633136	0	0	0	0	0	0	0	0
127717	SFK094	0	0	0	0.0016728765873317618	0	0.021899475325070337	0	0	0	0	0.8524066610904114	0	0	0	0	0	0	0	0
127649	SFK026	0	0	0	0	0	0	0	0	0	0	0.8492035708034308	0	0	0	0	0	0	0	0
127711	SFK088	0	0	0	0	0	0	0.027312228429546864	0.0313469894475481	0	0	0.7588454376163873	0	0	0	0	0	0	0	0
127692	SFK069	0	0	0	0	0	0	0	0	0	0	0.7533764426618645	0	0	0	0	0	0	0	0
127688	SFK065	0	0	0.12416467288177542	0	0	0	0	0	0	0	0.7452355416219784	0	0	0	0	0	0	0	0
127666	SFK043	0	0.17727001194743133	0	0	0	0	0	0	0	0	0.7023596176821983	0	0	0	0	0	0	0	0
127656	SFK033	0	0	0.194662638469285	0	0	0	0	0	0	0	0.6074521651560927	0	0	0	0	0	0	0	0
127627	SFK004	0	0	0.3362628964463126	0	0	0	0	0	0	0	0.5703572793274742	0	0	0	0	0	0	0	0
127752	SFK129	0.9834048460373549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127762	SFK140	0.9822004204625087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127763	SFK141	0.9814330779630464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127758	SFK136	0.9724284199363733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127761	SFK139	0.9694553404925729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127753	SFK130	0.9687924016282226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127774	SFK152	0.9677734375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127768	SFK146	0.9673471513384023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127754	SFK132	0.9659751841799147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127757	SFK135	0.9629803500771242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127659	SFK036	0.9614935822637106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127760	SFK138	0.9596424345997108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127663	SFK040	0.9573753402443969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127668	SFK045	0.953603566416247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127660	SFK037	0.9533046340845784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127767	SFK145	0.9504002511379689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127675	SFK052	0.9486424298205246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127721	SFK098	0.9467224546722455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127698	SFK075	0.9431322858590979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127662	SFK039	0.9427858397264072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127671	SFK048	0.938291785860237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127825	SFK203	0.9289181899910098	0	0	0	0	0	0	0	0	0	0.033742882828888224	0	0	0	0	0	0	0	0
127669	SFK046	0.906009760010696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127678	SFK055	0.9031203946946882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01806881527519703	0
127770	SFK148	0.902709784182583	0	0	0	0	0	0	0	0	0	0	0	0.06584844514927946	0	0	0	0	0	0
127781	SFK159	0.8485987379361544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10829621380846324	0	0	0
127771	SFK149	0.8468928989345322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1132598386401429	0	0	0
127634	SFK011	0.7983471074380166	0	0	0	0	0	0	0	0	0	0	0.14917355371900828	0	0	0	0	0	0	0
127674	SFK051	0.7972775175644028	0	0	0	0	0	0	0	0	0	0	0	0.12251170960187353	0	0	0	0	0	0
127779	SFK157	0.7901424326262936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1648734501485808	0	0	0
127764	SFK142	0.7839816705683119	0	0	0	0	0	0	0	0	0	0	0	0.1456392887383573	0	0	0	0	0	0
127751	SFK128	0.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20553846153846153	0	0	0
127686	SFK063	0	0	0	0	0	0	0	0	0	0	0	0.9184920150100357	0	0	0	0	0	0	0
127744	SFK121	0	0	0	0	0	0	0	0	0	0	0	0.9176509186351707	0	0	0	0	0	0	0
127715	SFK092	0	0	0	0	0	0	0	0	0	0	0	0.9037665154801814	0	0	0	0	0	0	0
127790	SFK168	0	0	0	0	0	0	0	0	0	0	0	0.9026078203152035	0	0	0	0	0	0	0
127740	SFK117	0	0	0	0	0	0	0	0	0	0	0	0.8995010691375623	0	0	0	0	0	0	0
127739	SFK116	0	0	0	0	0	0	0	0	0	0	0	0.8909545153942244	0	0	0	0	0	0	0
127821	SFK199	0	0	0	0	0	0	0	0	0	0	0	0.8872509960159363	0	0	0	0	0	0	0
127743	SFK120	0	0	0	0	0	0	0	0	0	0	0	0.886443661971831	0	0	0	0	0	0	0
127681	SFK058	0	0	0	0	0	0	0	0	0	0	0	0.8837558014994644	0	0	0	0	0	0	0
127630	SFK007	0	0	0	0	0	0	0	0	0	0	0	0.8815357900829636	0	0	0	0	0	0	0
127747	SFK124	0	0	0	0	0	0	0	0	0	0	0	0.878982464806125	0	0	0	0	0	0	0
127741	SFK118	0	0	0	0	0	0	0	0	0	0	0	0.8777142857142857	0	0	0	0	0	0	0
127746	SFK123	0	0	0	0	0	0	0	0	0	0	0	0.872060857538036	0	0	0	0	0	0	0
127727	SFK104	0	0	0	0	0	0	0	0	0	0	0	0.8719638037783776	0	0	0	0	0	0	0
127804	SFK182	0	0	0	0	0	0	0	0	0	0	0	0.8669976212638328	0	0	0	0	0	0	0
127625	SFK002	0	0	0	0.01949678034819938	0	0	0	0	0	0	0	0.8653708561888862	0	0	0	0	0	0	0
127806	SFK184	0	0	0	0	0	0	0	0	0	0	0	0.8628996282527881	0	0	0	0	0	0	0
127842	SFK220	0	0	0	0	0	0	0	0	0	0	0	0.8628987129266928	0	0	0	0	0	0	0
127724	SFK101	0	0	0.05452054794520548	0	0	0	0	0	0	0	0	0.860958904109589	0	0	0	0	0	0	0
127641	SFK018	0	0	0	0	0	0	0	0	0	0	0	0.854019001658875	0	0	0	0	0	0	0
127745	SFK122	0	0	0	0	0	0	0	0	0	0	0	0.8492659053833606	0	0	0	0	0	0	0
127642	SFK019	0	0	0	0	0	0	0	0	0	0	0	0.8449125952487674	0	0	0	0	0	0	0
127626	SFK003	0	0	0	0	0	0	0	0	0	0	0	0.8386989711251246	0	0	0	0	0	0	0
127682	SFK059	0	0	0	0.12268314210061783	0	0	0	0	0	0	0	0.7383053839364518	0	0	0	0	0	0	0
127732	SFK109	0	0	0.16589940323955668	0	0	0	0	0	0	0	0	0.7364023870417733	0	0	0	0	0	0	0
127665	SFK042	0	0	0	0	0	0	0	0	0	0	0	0	0.9692872002627833	0	0	0	0	0	0
127677	SFK054	0	0	0	0	0	0	0	0	0	0	0	0	0.9541751527494908	0	0	0	0	0	0
127633	SFK010	0	0	0	0	0	0	0	0	0	0	0	0	0.9531722054380665	0	0	0	0	0	0
127672	SFK049	0	0	0	0	0	0	0	0	0	0	0	0	0.9357965632277963	0	0	0	0	0	0
127702	SFK079	0	0	0	0	0	0	0	0	0	0	0	0	0.9355600539811066	0	0	0	0	0	0
127778	SFK156	0	0	0	0	0	0	0	0	0	0	0	0	0.8924731182795699	0	0	0	0	0	0
127748	SFK125	0	0	0	0	0	0	0	0	0	0	0	0	0.8901950013732491	0	0	0	0	0	0
127737	SFK114	0	0	0	0	0	0	0	0	0	0	0	0	0.8733838609005795	0	0	0	0	0	0
127661	SFK038	0	0	0	0	0	0	0	0	0	0	0	0	0.8183677046211368	0	0	0	0	0	0
127673	SFK050	0	0.15519693316020527	0	0	0	0	0	0	0	0	0	0	0.7807456872565387	0	0	0	0	0	0
127650	SFK027	0	0.18509276337202993	0	0	0	0	0	0	0	0	0	0	0.7480742106976239	0	0	0	0	0	0
127670	SFK047	0	0.19218717359515355	0	0	0	0	0	0	0	0	0	0	0.698976394401504	0	0	0	0	0	0
127755	SFK133	0	0	0	0	0	0	0	0	0	0	0	0	0.696120464289449	0	0	0	0	0	0
127676	SFK053	0	0	0	0.41754557519033314	0	0	0	0	0	0	0	0	0.5140043305161696	0	0	0	0	0	0
127756	SFK134	0	0.541279387643521	0	0	0	0	0	0	0	0	0.36720885729907055	0	0	0	0	0	0	0	0
127687	SFK064	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9617516629711751	0	0	0	0	0
127685	SFK062	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9550770223405114	0	0	0	0	0
127689	SFK066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9519314805104003	0	0	0	0	0
127700	SFK077	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9426512444740507	0	0	0	0	0
127701	SFK078	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9394269924374635	0	0	0	0	0
127638	SFK015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9312204430432258	0	0	0	0	0
127690	SFK067	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9177456207159177	0	0	0	0	0
127703	SFK080	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9128825890617159	0	0	0	0	0
127712	SFK089	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9125348189415042	0	0	0	0	0
127697	SFK074	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8972938247811771	0	0	0	0	0
127667	SFK044	0	0.032791972690596874	0	0	0	0	0	0	0	0	0	0	0	0.8969173476776663	0	0	0	0	0
127722	SFK099	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8624933827421916	0	0	0	0	0
127694	SFK071	0	0	0.16244658965026113	0	0	0	0	0	0	0	0	0	0	0.7758347839848078	0	0	0	0	0
127840	SFK218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849221524173723	0	0	0	0
127805	SFK183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8464184238073875	0	0	0	0
127808	SFK186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8422477995937712	0	0	0	0
127787	SFK165	0	0	0	0.026710526315789473	0	0	0	0	0	0	0	0	0	0	0.839078947368421	0	0	0	0
127801	SFK179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8288544437310832	0	0	0	0
127798	SFK176	0	0	0.025486020471250946	0	0	0	0	0	0	0	0	0	0	0	0.8287421858899499	0	0	0	0
127788	SFK166	0	0.029055168950426858	0	0	0	0	0	0	0	0	0	0	0	0	0.8199296936652558	0	0	0	0
127658	SFK035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8065495207667731	0	0	0	0
127811	SFK189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8034724337496193	0	0	0	0
127785	SFK163	0	0	0.04113541181945091	0	0	0	0	0	0	0	0	0	0	0	0.7642624476500698	0	0	0	0
127800	SFK178	0	0.1375	0	0	0	0	0	0	0	0	0	0	0	0	0.7169744318181818	0	0	0	0
127796	SFK174	0	0.39262017603249827	0	0	0	0	0	0	0	0	0	0	0	0	0.5165199729180772	0	0	0	0
127772	SFK150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9939896184318368	0	0	0
127780	SFK158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9843916823427729	0	0	0
127782	SFK160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9727047146401985	0	0	0
127769	SFK147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9690733772342427	0	0	0
127773	SFK151	0	0.2008339907584808	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7431533866786881	0	0	0
127765	SFK143	0	0.27944619769927725	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7041127964980148	0	0	0
127759	SFK137	0	0	0	0	0.3486395678239673	0	0	0	0	0	0	0	0	0	0	0.5981948744976613	0	0	0
127693	SFK070	0	0	0	0.9283491716424187	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016230762761752587	0
127629	SFK006	0	0	0	0.7130251056425554	0	0	0	0	0	0	0.22793934874471788	0	0	0	0	0	0	0	0
127789	SFK167	0	0	0	0.5053065180518537	0	0	0	0	0	0	0	0.40843227526047976	0	0	0	0	0	0	0
127651	SFK028	0	0	0	0.29094229364499635	0	0	0	0	0	0	0	0	0.439517896274653	0	0	0	0	0	0
127695	SFK072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9531534990880292	0	0
127713	SFK090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9340463458110516	0	0
127679	SFK056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9258226436140548	0	0
127704	SFK081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9156910876132931	0	0
127699	SFK076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8977434778961496	0	0
127709	SFK086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895078502415459	0	0
127766	SFK144	0	0	0	0	0.9114928671890696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127795	SFK173	0	0.2807118668491966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5563080913610491
127775	SFK153	0	0	0	0.12771707202443897	0	0	0	0	0.6814710374809071	0	0	0	0	0	0	0	0	0	0
Sequence accession / SymPortal UID		22385-62746-43946-34349	22385-43946-62746-22438-63388	22385-63388-22438	22385	22385-62746-35893-50832-50831	29206	71507	44807	29665	32-71	2/32-1-17875-59-23471-119	32-71-2	32-2084-1390081	32-1398465-1398414-1402191-1402024-1400736-23351	40206/32-40210	32-54338-1010-25924-2084	32-72280-1400415-1402217-71	32-2	32
Average defining sequence proportions and [stdev]		0.896[0.046]-0.055[0.024]-0.027[0.017]-0.022[0.012]	0.886[0.040]-0.039[0.031]-0.036[0.015]-0.022[0.018]-0.017[0.013]	0.951[0.016]-0.025[0.009]-0.024[0.009]	1.000[0.000]	0.801[0.020]-0.079[0.012]-0.045[0.004]-0.038[0.001]-0.037[0.004]	1.000[nan]	1.000[nan]	1.000[nan]	1.000[nan]	0.969[0.013]-0.031[0.013]	0.596[0.151]/0.176[0.203]-0.065[0.019]-0.055[0.017]-0.041[0.013]-0.037[0.011]-0.029[0.008]	0.944[0.042]-0.029[0.013]-0.028[0.037]	0.898[0.018]-0.058[0.015]-0.045[0.017]	0.503[0.096]-0.222[0.045]-0.064[0.025]-0.057[0.015]-0.056[0.018]-0.054[0.020]-0.044[0.010]	0.683[0.233]/0.186[0.265]-0.131[0.073]	0.668[0.045]-0.193[0.036]-0.064[0.037]-0.040[0.015]-0.035[0.023]	0.634[0.122]-0.239[0.089]-0.049[0.024]-0.043[0.019]-0.035[0.010]	0.894[0.025]-0.106[0.025]	1.000[nan]
