sample_uid	105141	106051	105115	105077	105136	105014	105258	105259	105214	105656	105657	105654	105655	105658	105660	106253	105659	105511	105431
127637	0	0	0	0	0	0	0	0	0	0.8888217978715375	0	0	0	0	0	0	0	0	0
127653	0	0	0	0	0	0	0	0	0	0.8877884136557296	0	0	0	0	0	0	0	0	0
127750	0	0	0	0	0	0	0	0	0	0.8854263565891473	0	0	0	0	0	0	0	0	0
127833	0	0	0	0	0	0	0	0	0	0.8845982000382971	0	0	0	0	0	0	0	0	0
127643	0	0	0	0	0	0	0	0	0	0.8844129554655871	0	0	0	0	0	0	0	0	0
127839	0	0	0	0	0	0	0	0	0	0.8837311145171886	0	0	0	0	0	0	0	0	0
127832	0	0	0	0	0	0	0	0	0	0.8836701256144184	0	0	0	0	0	0	0	0	0
127823	0	0	0	0	0	0	0	0	0	0.8835726795096323	0	0	0	0	0	0	0	0	0
127628	0	0	0	0	0	0	0	0	0	0.8778191206621612	0	0	0	0	0	0	0	0	0
127807	0	0	0	0	0	0	0	0	0	0.8766083104830205	0	0	0	0	0	0	0	0	0
127803	0	0	0	0	0	0	0	0	0	0.8759338313767343	0	0	0	0	0	0	0	0	0
127742	0	0	0	0	0	0	0	0	0	0.8755381604696673	0	0	0	0	0	0	0	0	0
127636	0	0	0	0	0	0	0	0	0	0.8751699015929973	0	0	0	0	0	0	0	0	0
127729	0	0	0	0	0	0	0	0	0	0.8739520735959642	0	0	0	0	0	0	0	0	0
127815	0	0	0	0	0	0	0	0	0	0.8716336928472176	0	0	0	0	0	0	0	0	0
127777	0	0	0	0	0	0	0	0	0	0.8713692946058091	0	0	0	0	0	0	0	0	0
127799	0	0	0	0	0	0	0	0	0	0.8705246366536689	0	0	0	0	0	0	0	0	0
127834	0	0	0	0	0	0	0	0	0	0.8702683615819209	0	0	0	0	0	0	0	0	0
127733	0	0	0	0	0	0	0	0	0	0.8690862708719852	0	0	0	0	0	0	0	0	0
127813	0	0	0	0	0	0	0	0	0	0.8679785911228848	0	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	0	0	0	0.8676856290132947	0	0	0	0	0	0	0	0	0
127719	0	0	0	0	0	0	0	0	0	0.86710188855211	0	0	0	0	0	0	0	0	0
127809	0	0	0	0	0	0	0	0	0	0.8654936356829607	0	0	0	0	0	0	0	0	0
127632	0	0	0	0	0	0	0	0	0	0.8640599420727868	0	0	0	0	0	0	0	0	0
127784	0	0	0.02847993459153778	0	0	0	0	0	0	0.8620971588199222	0	0	0	0	0	0	0	0	0
127810	0	0	0	0	0	0	0	0	0	0.8612731006160164	0	0	0	0	0	0	0	0	0
127644	0	0	0	0	0	0	0	0	0	0.8612298299171391	0	0	0	0	0	0	0	0	0
127657	0	0	0.027128503437334743	0	0	0	0	0	0	0.8559492332099418	0	0	0	0	0	0	0	0	0
127635	0	0	0	0	0	0	0	0	0	0.8440194160689705	0	0	0	0	0	0	0	0	0
127812	0	0.019915232599703826	0	0	0	0	0	0	0	0.8421590154726039	0	0	0	0	0	0	0	0	0
127631	0	0	0	0	0	0	0	0	0	0.8397271418737093	0	0	0	0	0	0	0	0	0
127728	0	0	0.04847908745247148	0	0	0	0	0	0	0.8391159695817492	0	0	0	0	0	0	0	0	0
127783	0	0	0	0	0	0	0	0	0	0.8316646974690629	0	0	0	0	0	0	0	0	0
127841	0	0	0	0	0	0	0	0	0	0.8248627516220264	0	0	0	0	0	0	0	0	0
127786	0	0.47018271224027386	0	0	0	0	0	0	0	0.4476690931880634	0	0	0	0	0	0	0	0	0
127624	0	0	0	0	0	0	0	0	0	0	0.9361560629572157	0	0	0	0	0	0	0	0
127827	0	0	0	0	0	0	0	0	0	0	0.9059646727536479	0	0	0	0	0	0	0	0
127683	0	0	0	0	0	0	0	0	0	0	0.9048272357723577	0	0	0	0	0	0	0	0
127705	0	0	0	0	0	0	0	0	0	0	0.891534901658311	0	0	0	0	0	0	0	0
127826	0	0	0	0	0	0	0	0	0	0	0.8909676748778713	0	0	0	0	0	0	0	0
127706	0	0	0	0	0	0	0	0	0	0	0.8889244046667732	0	0	0	0	0	0	0	0
127691	0	0	0	0	0	0	0	0	0	0	0.886252703120173	0	0	0	0	0	0	0	0
127720	0	0	0	0	0	0	0	0	0	0	0.8842269480252894	0	0	0	0	0	0	0	0
127835	0	0	0	0	0	0	0	0	0	0	0.8838852412218099	0	0	0	0	0	0	0	0
127707	0	0	0	0	0	0	0	0	0	0	0.8828715365239295	0	0	0	0	0	0	0	0
127716	0	0	0	0	0	0	0	0	0	0	0.8826279109297976	0	0	0	0	0	0	0	0
127793	0	0	0	0	0	0	0	0	0	0	0.8823344838406025	0	0	0	0	0	0	0	0
127655	0	0	0	0	0	0	0	0	0	0	0.8800952097590004	0	0	0	0	0	0	0	0
127818	0	0	0	0	0	0	0	0	0	0	0.8794209272494045	0	0	0	0	0	0	0	0
127816	0	0	0	0	0	0	0	0	0	0	0.8786727819979935	0	0	0	0	0	0	0	0
127822	0	0	0	0	0	0	0	0	0	0	0.877329934682173	0	0	0	0	0	0	0	0
127680	0	0	0	0	0	0	0	0	0	0	0.8773250035496238	0	0	0	0	0	0	0	0
127726	0	0	0	0	0	0	0	0	0	0	0.8768730674700707	0	0	0	0	0	0	0	0
127723	0	0	0	0	0	0	0	0	0	0	0.8749606794589494	0	0	0	0	0	0	0	0
127696	0	0	0	0	0	0	0	0	0	0	0.8733094979014456	0	0	0	0	0	0	0	0
127828	0	0	0	0	0	0	0	0	0	0	0.8731048121292023	0	0	0	0	0	0	0	0
127794	0	0	0	0	0	0	0	0	0	0	0.8708677685950413	0	0	0	0	0	0	0	0
127714	0	0	0	0	0	0	0	0	0	0	0.8705156523726102	0	0	0	0	0	0	0	0
127819	0	0	0	0	0	0	0	0	0	0	0.8701867961426933	0	0	0	0	0	0	0	0
127664	0	0	0	0	0	0	0	0	0	0	0.8688671556642217	0	0	0	0	0	0	0	0
127829	0	0	0	0	0	0	0	0	0	0	0.867832727720638	0	0	0	0	0	0	0	0
127831	0	0	0	0	0	0	0	0	0	0	0.8649380129212502	0	0	0	0	0	0	0	0
127824	0	0	0	0	0	0	0	0	0	0	0.8643809799942013	0	0	0	0	0	0	0	0
127830	0	0	0	0	0	0	0	0	0	0	0.8639013984356483	0	0	0	0	0	0	0	0
127684	0	0	0	0	0	0	0	0	0	0	0.8633351910335004	0	0	0	0	0	0	0	0
127710	0	0	0	0	0	0	0	0	0	0	0.8613559865363039	0	0	0	0	0	0	0	0
127838	0	0	0	0	0	0	0	0	0	0	0.8613357292602576	0	0	0	0	0	0	0	0
127837	0	0	0	0	0	0	0	0	0	0	0.8585566382460413	0	0	0	0	0	0	0	0
127639	0	0	0	0	0	0	0	0	0	0	0.8584794556398848	0	0	0	0	0	0	0	0
127708	0	0	0	0	0	0	0	0	0	0	0.8559171597633136	0	0	0	0	0	0	0	0
127717	0	0	0	0.0016728765873317618	0	0.021899475325070337	0	0	0	0	0.8524066610904114	0	0	0	0	0	0	0	0
127649	0	0	0	0	0	0	0	0	0	0	0.8492035708034308	0	0	0	0	0	0	0	0
127711	0	0	0	0	0	0	0.027312228429546864	0.0313469894475481	0	0	0.7588454376163873	0	0	0	0	0	0	0	0
127692	0	0	0	0	0	0	0	0	0	0	0.7533764426618645	0	0	0	0	0	0	0	0
127688	0	0	0.12416467288177542	0	0	0	0	0	0	0	0.7452355416219784	0	0	0	0	0	0	0	0
127666	0	0.17727001194743133	0	0	0	0	0	0	0	0	0.7023596176821983	0	0	0	0	0	0	0	0
127656	0	0	0.194662638469285	0	0	0	0	0	0	0	0.6074521651560927	0	0	0	0	0	0	0	0
127627	0	0	0.3362628964463126	0	0	0	0	0	0	0	0.5703572793274742	0	0	0	0	0	0	0	0
127752	0.9834048460373549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127762	0.9822004204625087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127763	0.9814330779630464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127758	0.9724284199363733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127761	0.9694553404925729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127753	0.9687924016282226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127774	0.9677734375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127768	0.9673471513384023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127754	0.9659751841799147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127757	0.9629803500771242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127659	0.9614935822637106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127760	0.9596424345997108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127663	0.9573753402443969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127668	0.953603566416247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127660	0.9533046340845784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127767	0.9504002511379689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127675	0.9486424298205246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127721	0.9467224546722455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127698	0.9431322858590979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127662	0.9427858397264072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127671	0.938291785860237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127825	0.9289181899910098	0	0	0	0	0	0	0	0	0	0.033742882828888224	0	0	0	0	0	0	0	0
127669	0.906009760010696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127678	0.9031203946946882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01806881527519703	0
127770	0.902709784182583	0	0	0	0	0	0	0	0	0	0	0	0.06584844514927946	0	0	0	0	0	0
127781	0.8485987379361544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10829621380846324	0	0	0
127771	0.8468928989345322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1132598386401429	0	0	0
127634	0.7983471074380166	0	0	0	0	0	0	0	0	0	0	0.14917355371900828	0	0	0	0	0	0	0
127674	0.7972775175644028	0	0	0	0	0	0	0	0	0	0	0	0.12251170960187353	0	0	0	0	0	0
127779	0.7901424326262936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1648734501485808	0	0	0
127764	0.7839816705683119	0	0	0	0	0	0	0	0	0	0	0	0.1456392887383573	0	0	0	0	0	0
127751	0.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20553846153846153	0	0	0
127686	0	0	0	0	0	0	0	0	0	0	0	0.9184920150100357	0	0	0	0	0	0	0
127744	0	0	0	0	0	0	0	0	0	0	0	0.9176509186351707	0	0	0	0	0	0	0
127715	0	0	0	0	0	0	0	0	0	0	0	0.9037665154801814	0	0	0	0	0	0	0
127790	0	0	0	0	0	0	0	0	0	0	0	0.9026078203152035	0	0	0	0	0	0	0
127740	0	0	0	0	0	0	0	0	0	0	0	0.8995010691375623	0	0	0	0	0	0	0
127739	0	0	0	0	0	0	0	0	0	0	0	0.8909545153942244	0	0	0	0	0	0	0
127821	0	0	0	0	0	0	0	0	0	0	0	0.8872509960159363	0	0	0	0	0	0	0
127743	0	0	0	0	0	0	0	0	0	0	0	0.886443661971831	0	0	0	0	0	0	0
127681	0	0	0	0	0	0	0	0	0	0	0	0.8837558014994644	0	0	0	0	0	0	0
127630	0	0	0	0	0	0	0	0	0	0	0	0.8815357900829636	0	0	0	0	0	0	0
127747	0	0	0	0	0	0	0	0	0	0	0	0.878982464806125	0	0	0	0	0	0	0
127741	0	0	0	0	0	0	0	0	0	0	0	0.8777142857142857	0	0	0	0	0	0	0
127746	0	0	0	0	0	0	0	0	0	0	0	0.872060857538036	0	0	0	0	0	0	0
127727	0	0	0	0	0	0	0	0	0	0	0	0.8719638037783776	0	0	0	0	0	0	0
127804	0	0	0	0	0	0	0	0	0	0	0	0.8669976212638328	0	0	0	0	0	0	0
127625	0	0	0	0.01949678034819938	0	0	0	0	0	0	0	0.8653708561888862	0	0	0	0	0	0	0
127806	0	0	0	0	0	0	0	0	0	0	0	0.8628996282527881	0	0	0	0	0	0	0
127842	0	0	0	0	0	0	0	0	0	0	0	0.8628987129266928	0	0	0	0	0	0	0
127724	0	0	0.05452054794520548	0	0	0	0	0	0	0	0	0.860958904109589	0	0	0	0	0	0	0
127641	0	0	0	0	0	0	0	0	0	0	0	0.854019001658875	0	0	0	0	0	0	0
127745	0	0	0	0	0	0	0	0	0	0	0	0.8492659053833606	0	0	0	0	0	0	0
127642	0	0	0	0	0	0	0	0	0	0	0	0.8449125952487674	0	0	0	0	0	0	0
127626	0	0	0	0	0	0	0	0	0	0	0	0.8386989711251246	0	0	0	0	0	0	0
127682	0	0	0	0.12268314210061783	0	0	0	0	0	0	0	0.7383053839364518	0	0	0	0	0	0	0
127732	0	0	0.16589940323955668	0	0	0	0	0	0	0	0	0.7364023870417733	0	0	0	0	0	0	0
127665	0	0	0	0	0	0	0	0	0	0	0	0	0.9692872002627833	0	0	0	0	0	0
127677	0	0	0	0	0	0	0	0	0	0	0	0	0.9541751527494908	0	0	0	0	0	0
127633	0	0	0	0	0	0	0	0	0	0	0	0	0.9531722054380665	0	0	0	0	0	0
127672	0	0	0	0	0	0	0	0	0	0	0	0	0.9357965632277963	0	0	0	0	0	0
127702	0	0	0	0	0	0	0	0	0	0	0	0	0.9355600539811066	0	0	0	0	0	0
127778	0	0	0	0	0	0	0	0	0	0	0	0	0.8924731182795699	0	0	0	0	0	0
127748	0	0	0	0	0	0	0	0	0	0	0	0	0.8901950013732491	0	0	0	0	0	0
127737	0	0	0	0	0	0	0	0	0	0	0	0	0.8733838609005795	0	0	0	0	0	0
127661	0	0	0	0	0	0	0	0	0	0	0	0	0.8183677046211368	0	0	0	0	0	0
127673	0	0.15519693316020527	0	0	0	0	0	0	0	0	0	0	0.7807456872565387	0	0	0	0	0	0
127650	0	0.18509276337202993	0	0	0	0	0	0	0	0	0	0	0.7480742106976239	0	0	0	0	0	0
127670	0	0.19218717359515355	0	0	0	0	0	0	0	0	0	0	0.698976394401504	0	0	0	0	0	0
127755	0	0	0	0	0	0	0	0	0	0	0	0	0.696120464289449	0	0	0	0	0	0
127676	0	0	0	0.41754557519033314	0	0	0	0	0	0	0	0	0.5140043305161696	0	0	0	0	0	0
127756	0	0.541279387643521	0	0	0	0	0	0	0	0	0.36720885729907055	0	0	0	0	0	0	0	0
127687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9617516629711751	0	0	0	0	0
127685	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9550770223405114	0	0	0	0	0
127689	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9519314805104003	0	0	0	0	0
127700	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9426512444740507	0	0	0	0	0
127701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9394269924374635	0	0	0	0	0
127638	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9312204430432258	0	0	0	0	0
127690	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9177456207159177	0	0	0	0	0
127703	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9128825890617159	0	0	0	0	0
127712	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9125348189415042	0	0	0	0	0
127697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8972938247811771	0	0	0	0	0
127667	0	0.032791972690596874	0	0	0	0	0	0	0	0	0	0	0	0.8969173476776663	0	0	0	0	0
127722	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8624933827421916	0	0	0	0	0
127694	0	0	0.16244658965026113	0	0	0	0	0	0	0	0	0	0	0.7758347839848078	0	0	0	0	0
127840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849221524173723	0	0	0	0
127805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8464184238073875	0	0	0	0
127808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8422477995937712	0	0	0	0
127787	0	0	0	0.026710526315789473	0	0	0	0	0	0	0	0	0	0	0.839078947368421	0	0	0	0
127801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8288544437310832	0	0	0	0
127798	0	0	0.025486020471250946	0	0	0	0	0	0	0	0	0	0	0	0.8287421858899499	0	0	0	0
127788	0	0.029055168950426858	0	0	0	0	0	0	0	0	0	0	0	0	0.8199296936652558	0	0	0	0
127658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8065495207667731	0	0	0	0
127811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8034724337496193	0	0	0	0
127785	0	0	0.04113541181945091	0	0	0	0	0	0	0	0	0	0	0	0.7642624476500698	0	0	0	0
127800	0	0.1375	0	0	0	0	0	0	0	0	0	0	0	0	0.7169744318181818	0	0	0	0
127796	0	0.39262017603249827	0	0	0	0	0	0	0	0	0	0	0	0	0.5165199729180772	0	0	0	0
127772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9939896184318368	0	0	0
127780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9843916823427729	0	0	0
127782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9727047146401985	0	0	0
127769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9690733772342427	0	0	0
127773	0	0.2008339907584808	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7431533866786881	0	0	0
127765	0	0.27944619769927725	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7041127964980148	0	0	0
127759	0	0	0	0	0.3486395678239673	0	0	0	0	0	0	0	0	0	0	0.5981948744976613	0	0	0
127693	0	0	0	0.9283491716424187	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016230762761752587	0
127629	0	0	0	0.7130251056425554	0	0	0	0	0	0	0.22793934874471788	0	0	0	0	0	0	0	0
127789	0	0	0	0.5053065180518537	0	0	0	0	0	0	0	0.40843227526047976	0	0	0	0	0	0	0
127651	0	0	0	0.29094229364499635	0	0	0	0	0	0	0	0	0.439517896274653	0	0	0	0	0	0
127695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9531534990880292	0	0
127713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9340463458110516	0	0
127679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9258226436140548	0	0
127704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9156910876132931	0	0
127699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8977434778961496	0	0
127709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895078502415459	0	0
127766	0	0	0	0	0.9114928671890696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127795	0	0.2807118668491966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5563080913610491
127775	0	0	0	0.12771707202443897	0	0	0	0	0.6814710374809071	0	0	0	0	0	0	0	0	0	0
